Temperature,Fuel_Price,CPI,Unemployment,holiday,inventory_level,day,month,year,week,dayofweek,lag_1,lag_7,rolling_mean_7,actual_sales,predicted_sales,store_id,Date,final_forecast,history_count
23.01,3.139,132.6804516,5.287,0,2358072.6,17,12,2010,50,4,1111215.72,875038.84,987026.34,1179036.3,1179094.022799999,40,2010-12-17,1179094.022799999,136
24.18,3.15,132.7477419,5.287,0,3297658.36,24,12,2010,51,4,1179036.3,968270.66,1030454.5485714285,1648829.18,1648959.9335000005,40,2010-12-24,1648959.9335000005,136
19.29,3.177,132.8150323,5.287,0,1622636.6,31,12,2010,52,4,1648829.18,935481.32,1127677.1942857143,811318.3,811769.5274999997,40,2010-12-31,811769.5274999997,136
24.05,3.193,132.8823226,5.114,0,1788560.38,7,1,2011,1,4,811318.3,852452.93,1109939.62,894280.19,894459.2803000002,40,2011-01-07,894459.2803000002,136
18.55,3.215,132.9510645,5.114,0,1542631.24,14,1,2011,2,4,894280.19,1166142.85,1115914.9428571428,771315.62,771165.2796999998,40,2011-01-14,771165.2796999998,136
14.64,3.232,133.0285161,5.114,0,1528029.5,21,1,2011,3,4,771315.62,1000582.06,1059511.0528571429,764014.75,763834.0901999994,40,2011-01-21,763834.0901999994,136
9.51,3.243,133.1059677,5.114,0,1551820.86,28,1,2011,4,4,764014.75,1111215.72,1025715.7228571428,775910.43,777492.9367999999,40,2011-01-28,777492.9367999999,136
13.29,3.24,133.1834194,5.114,0,1808523.3,4,2,2011,5,4,775910.43,1179036.3,977814.967142857,904261.65,904483.7122999994,40,2011-02-04,904483.7122999994,136
16.87,3.255,133.260871,5.114,0,1863879.04,11,2,2011,6,4,904261.65,1648829.18,938561.4457142857,931939.52,932219.5435999994,40,2011-02-11,932219.5435999994,136
21.82,3.263,133.3701429,5.114,0,1937388.9,18,2,2011,7,4,931939.52,811318.3,836148.6371428572,968694.45,968829.6895999998,40,2011-02-18,968829.6895999998,136
16.5,3.281,133.4921429,5.114,0,1777738.54,25,2,2011,8,4,968694.45,894280.19,858630.9442857142,888869.27,888725.0571999997,40,2011-02-25,888725.0571999997,136
18.49,3.437,133.6141429,5.114,0,1954141.24,4,3,2011,9,4,888869.27,771315.62,857857.9557142857,977070.62,977395.1692,40,2011-03-04,977395.1692,136
30.53,3.6,133.7361429,5.114,0,1720511.16,11,3,2011,10,4,977070.62,764014.75,887251.5271428572,860255.58,860243.6166999997,40,2011-03-11,860243.6166999997,136
35.76,3.634,133.8492258,5.114,0,1742048.52,18,3,2011,11,4,860255.58,775910.43,901000.2171428573,871024.26,870973.8141999993,40,2011-03-18,870973.8141999993,136
28.89,3.624,133.9587419,5.114,0,1669242.78,25,3,2011,12,4,871024.26,904261.65,914587.9071428571,834621.39,835076.7235000001,40,2011-03-25,835076.7235000001,136
28.6,3.638,134.0682581,4.781,0,1683778.16,1,4,2011,13,4,834621.39,931939.52,904639.2985714285,841889.08,841929.0390000007,40,2011-04-01,841929.0390000007,136
34.77,3.72,134.1777742,4.781,0,1895506.64,8,4,2011,14,4,841889.08,968694.45,891774.95,947753.32,947406.0418999991,40,2011-04-08,947406.0418999991,136
43.69,3.823,134.2784667,4.781,0,1748892.64,15,4,2011,15,4,947753.32,888869.27,888783.3600000001,874446.32,874387.0359000005,40,2011-04-15,874387.0359000005,136
39.32,3.919,134.3571,4.781,0,1930112.8,22,4,2011,16,4,874446.32,977070.62,886722.9385714285,965056.4,964562.3011000007,40,2011-04-22,964562.3011000007,136
52.68,3.988,134.4357333,4.781,0,1694493.0,29,4,2011,17,4,965056.4,860255.58,885006.6214285714,847246.5,847186.3508999995,40,2011-04-29,847186.3508999995,136
50.81,4.078,134.5143667,4.781,0,2033505.1,6,5,2011,18,4,847246.5,871024.26,883148.1814285713,1016752.55,1016661.2991,40,2011-05-06,1016661.2991,136
54.09,4.095,134.593,4.781,0,1807728.04,13,5,2011,19,4,1016752.55,834621.39,903966.5085714285,903864.02,903881.3374999997,40,2011-05-13,903881.3374999997,136
56.38,4.101,134.6803871,4.781,0,1814221.66,20,5,2011,20,4,903864.02,841889.08,913858.3128571429,907110.83,906849.9168999993,40,2011-05-20,906849.9168999993,136
63.11,4.034,134.7677742,4.781,0,1944747.62,27,5,2011,21,4,907110.83,947753.32,923175.7057142857,972373.81,972368.6359000003,40,2011-05-27,972368.6359000003,136
66.16,3.973,134.8551613,4.781,0,2151375.48,3,6,2011,22,4,972373.81,874446.32,926692.9185714285,1075687.74,1075735.4106999994,40,2011-06-03,1075735.4106999994,136
64.19,3.924,134.9425484,4.781,0,1968672.08,10,6,2011,23,4,1075687.74,965056.4,955441.6928571429,984336.04,984915.6979000006,40,2011-06-10,984915.6979000006,136
59.16,3.873,135.0837333,4.781,0,1942845.34,17,6,2011,24,4,984336.04,847246.5,958195.9271428572,971422.67,971398.5869000002,40,2011-06-17,971398.5869000002,136
62.59,3.851,135.2652667,4.781,0,1954207.28,24,6,2011,25,4,971422.67,1016752.55,975935.38,977103.64,977333.1867,40,2011-06-24,977333.1867,136
65.25,3.815,135.4468,4.584,0,2097732.6,1,7,2011,26,4,977103.64,903864.02,970271.25,1048866.3,1048919.4038000004,40,2011-07-01,1048919.4038000004,136
67.86,3.784,135.6283333,4.584,0,2214732.12,8,7,2011,27,4,1048866.3,907110.83,990985.8614285715,1107366.06,1107287.9497000007,40,2011-07-08,1107287.9497000007,136
68.9,3.827,135.7837419,4.584,0,1906504.28,15,7,2011,28,4,1107366.06,972373.81,1019593.7514285714,953252.14,953447.4083999998,40,2011-07-15,953447.4083999998,136
73.34,3.882,135.8738387,4.584,0,1961284.2,22,7,2011,29,4,953252.14,1075687.74,1016862.0842857144,980642.1,981264.2933999998,40,2011-07-22,981264.2933999998,136
67.45,3.898,135.9639355,4.584,0,1858193.8,29,7,2011,30,4,980642.1,984336.04,1003284.1357142858,929096.9,928788.5047999999,40,2011-07-29,928788.5047999999,136
68.1,3.903,136.0540323,4.584,0,2127636.4,5,8,2011,31,4,929096.9,971422.67,995392.8300000001,1063818.2,1063276.1458,40,2011-08-05,1063276.1458,136
68.3,3.88,136.144129,4.584,0,1911013.9,12,8,2011,32,4,1063818.2,977103.64,1008592.1914285714,955506.95,955449.9295000008,40,2011-08-12,955449.9295000008,136
64.05,3.82,136.183129,4.584,0,1886474.24,19,8,2011,33,4,955506.95,1048866.3,1005506.95,943237.12,942976.0108000004,40,2011-08-19,942976.0108000004,136
65.01,3.796,136.2136129,4.584,0,1939222.6,26,8,2011,34,4,943237.12,1107366.06,990417.0671428571,969611.3,969331.9506,40,2011-08-26,969331.9506,136
63.79,3.784,136.2440968,4.584,0,1914596.52,2,9,2011,35,4,969611.3,953252.14,970737.8157142857,957298.26,957363.9253000009,40,2011-09-02,957363.9253000009,136
64.83,3.809,136.2745806,4.584,0,2042783.98,9,9,2011,36,4,957298.26,980642.1,971315.8328571429,1021391.99,1021623.0959000012,40,2011-09-09,1021623.0959000012,136
58.28,3.809,136.3145,4.584,0,1781323.58,16,9,2011,37,4,1021391.99,929096.9,977137.2457142856,890661.79,890530.7258999997,40,2011-09-16,890530.7258999997,136
54.09,3.758,136.367,4.584,0,1753167.96,23,9,2011,38,4,890661.79,1063818.2,971646.5157142857,876583.98,876918.7554999996,40,2011-09-23,876918.7554999996,136
63.45,3.684,136.4195,4.584,0,1825714.2,30,9,2011,39,4,876583.98,955506.95,944898.7700000001,912857.1,912859.5648000003,40,2011-09-30,912859.5648000003,136
50.21,3.633,136.472,4.42,0,2140779.96,7,10,2011,40,4,912857.1,943237.12,938805.9342857143,1070389.98,1070094.3262000002,40,2011-10-07,1070094.3262000002,136
53.9,3.583,136.5150968,4.42,0,1873503.36,14,10,2011,41,4,1070389.98,969611.3,956970.6285714286,936751.68,936259.6293000006,40,2011-10-14,936259.6293000006,136
51.61,3.618,136.5017742,4.42,0,1884639.3,21,10,2011,42,4,936751.68,957298.26,952276.3971428572,942319.65,942269.2486000003,40,2011-10-21,942269.2486000003,136
42.09,3.604,136.4884516,4.42,0,1883351.9,28,10,2011,43,4,942319.65,1021391.99,950136.5957142857,941675.95,941550.6372000009,40,2011-10-28,941550.6372000009,136
35.4,3.586,136.475129,4.42,0,2022642.36,4,11,2011,44,4,941675.95,890661.79,938748.5900000001,1011321.18,1011637.1937999995,40,2011-11-04,1011637.1937999995,136
40.75,3.57,136.4618065,4.42,0,2075374.14,11,11,2011,45,4,1011321.18,876583.98,955985.6457142858,1037687.07,1037980.5184999995,40,2011-11-11,1037980.5184999995,136
41.85,3.571,136.4666667,4.42,0,1810799.98,18,11,2011,46,4,1037687.07,912857.1,979000.3728571428,905399.99,905475.7868999998,40,2011-11-18,905475.7868999998,136
32.76,3.536,136.4788,4.42,0,2460023.9,25,11,2011,47,4,905399.99,1070389.98,977935.0714285715,1230011.95,1230180.4012999989,40,2011-11-25,1230180.4012999989,136
38.51,3.501,136.4909333,4.42,0,2119353.24,2,12,2011,48,4,1230011.95,936751.68,1000738.21,1059676.62,1060149.3320999998,40,2011-12-02,1060149.3320999998,136
34.48,3.47,136.5030667,4.42,0,2317417.96,9,12,2011,49,4,1059676.62,942319.65,1018298.9157142857,1158708.98,1158840.4136000006,40,2011-12-09,1158840.4136000006,136
29.53,3.445,136.5335161,4.42,0,2397340.38,16,12,2011,50,4,1158708.98,941675.95,1049211.677142857,1198670.19,1198017.44,40,2011-12-16,1198017.44,136
24.46,3.413,136.5883871,4.42,0,3203171.4,23,12,2011,51,4,1198670.19,1011321.18,1085925.1400000001,1601585.7,1601052.7487999978,40,2011-12-23,1601052.7487999978,136
18.75,3.402,136.6432581,4.42,0,1817706.3,30,12,2011,52,4,1601585.7,1037687.07,1170248.642857143,908853.15,908431.8216999996,40,2011-12-30,908431.8216999996,136
23.29,3.439,136.698129,4.261,0,1909153.72,6,1,2012,1,4,908853.15,905399.99,1151843.797142857,954576.86,954391.2326999999,40,2012-01-06,954391.2326999999,136
25.9,3.523,136.753,4.261,0,1561215.04,13,1,2012,2,4,954576.86,1230011.95,1158869.0642857144,780607.52,780222.0476999998,40,2012-01-13,780222.0476999998,136
14.02,3.542,136.8564194,4.261,0,1622730.84,20,1,2012,3,4,780607.52,1059676.62,1094668.4314285715,811365.42,811699.8360999994,40,2012-01-20,811699.8360999994,136
22.91,3.568,136.9598387,4.261,0,1540314.58,27,1,2012,4,4,811365.42,1158708.98,1059195.402857143,770157.29,770223.0889000002,40,2012-01-27,770223.0889000002,136
27.86,3.633,137.0632581,4.261,0,1959104.68,3,2,2012,5,4,770157.29,1198670.19,1003688.0185714286,979552.34,979617.8841999999,40,2012-02-03,979617.8841999999,136
23.92,3.655,137.1666774,4.261,0,1999570.96,10,2,2012,6,4,979552.34,1601585.7,972385.4685714286,999785.48,999646.1188000016,40,2012-02-10,999646.1188000016,136
25.56,3.703,137.2583103,4.261,0,1951001.74,17,2,2012,7,4,999785.48,908853.15,886414.0085714285,975500.87,975505.7604,40,2012-02-17,975505.7604,136
29.88,3.751,137.3411034,4.261,0,1838603.62,24,2,2012,8,4,975500.87,954576.86,895935.1114285715,919301.81,919635.8510000005,40,2012-02-24,919635.8510000005,136
23.79,3.827,137.4238966,4.261,0,1855464.04,2,3,2012,9,4,919301.81,780607.52,890895.8185714287,927732.02,927572.1213000001,40,2012-03-02,927572.1213000001,136
30.58,3.876,137.5066897,4.261,0,1908467.74,9,3,2012,10,4,927732.02,811365.42,911913.6042857143,954233.87,953929.7856999994,40,2012-03-09,953929.7856999994,136
37.13,3.867,137.5843871,4.261,0,1782308.36,16,3,2012,11,4,954233.87,770157.29,932323.3828571428,891154.18,891060.3901,40,2012-03-16,891060.3901,136
52.27,3.889,137.6552903,4.261,0,1688981.72,23,3,2012,12,4,891154.18,979552.34,949608.6528571427,844490.86,844177.9326000002,40,2012-03-23,844177.9326000002,136
36.25,3.921,137.7261935,4.261,0,1743891.28,30,3,2012,13,4,844490.86,999785.48,930314.1557142857,871945.64,871976.5505999994,40,2012-03-30,871976.5505999994,136
36.54,3.957,137.7970968,4.125,0,2264128.46,6,4,2012,14,4,871945.64,975500.87,912051.3214285715,1132064.23,1132288.4046999991,40,2012-04-06,1132288.4046999991,136
40.65,4.025,137.868,4.125,0,1715622.34,13,4,2012,15,4,1132064.23,919301.81,934417.5157142858,857811.17,858384.5158999994,40,2012-04-13,858384.5158999994,136
55.3,4.046,137.9230667,4.125,0,1793959.86,20,4,2012,16,4,857811.17,927732.02,925633.1385714285,896979.93,897073.4326999992,40,2012-04-20,897073.4326999992,136
47.51,4.023,137.9781333,4.125,0,1750745.82,27,4,2012,17,4,896979.93,954233.87,921239.9828571429,875372.91,875064.9886000003,40,2012-04-27,875064.9886000003,136
44.47,3.991,138.0332,4.125,0,1986623.18,4,5,2012,18,4,875372.91,891154.18,909974.1314285714,993311.59,993291.6331000014,40,2012-05-04,993291.6331000014,136
52.06,3.947,138.0882667,4.125,0,1935458.7,11,5,2012,19,4,993311.59,844490.86,924568.0471428571,967729.35,967658.7259999999,40,2012-05-11,967658.7259999999,136
57.59,3.899,138.1065806,4.125,0,1792590.82,18,5,2012,20,4,967729.35,871945.64,942173.5457142858,896295.41,896373.4920999995,40,2012-05-18,896373.4920999995,136
65.25,3.85,138.1101935,4.125,0,1982108.98,25,5,2012,21,4,896295.41,1132064.23,945652.0842857144,991054.49,991138.1518999998,40,2012-05-25,991138.1518999998,136
64.75,3.798,138.1138065,4.125,0,2074928.54,1,6,2012,22,4,991054.49,857811.17,925507.8357142856,1037464.27,1037817.1254999993,40,2012-06-01,1037817.1254999993,136
55.78,3.746,138.1174194,4.125,0,2158773.76,8,6,2012,23,4,1037464.27,896979.93,951172.5642857143,1079386.88,1079633.0740000003,40,2012-06-08,1079633.0740000003,136
63.39,3.683,138.1295333,4.125,0,1955900.56,15,6,2012,24,4,1079386.88,875372.91,977230.7,977950.28,977824.670800001,40,2012-06-15,977824.670800001,136
69.32,3.629,138.1629,4.125,0,2067104.36,22,6,2012,25,4,977950.28,993311.59,991884.6100000001,1033552.18,1033264.6386,40,2012-06-22,1033264.6386,136
64.42,3.577,138.1962667,4.125,0,1977529.68,29,6,2012,26,4,1033552.18,967729.35,997633.2657142857,988764.84,988566.0184999993,40,2012-06-29,988566.0184999993,136
69.08,3.538,138.2296333,4.156,0,2365803.12,6,7,2012,27,4,988764.84,896295.41,1000638.3357142856,1182901.56,1182697.0361000004,40,2012-07-06,1182697.0361000004,136
67.48,3.561,138.263,4.156,0,1959697.42,13,7,2012,28,4,1182901.56,991054.49,1041582.0714285715,979848.71,979832.5015000005,40,2012-07-13,979832.5015000005,136
70.45,3.61,138.2331935,4.156,0,1937004.76,20,7,2012,29,4,979848.71,1037464.27,1039981.2457142856,968502.38,968460.9665999999,40,2012-07-20,968460.9665999999,136
67.88,3.701,138.2033871,4.156,0,1908793.7,27,7,2012,30,4,968502.38,1079386.88,1030129.5471428571,954396.85,954208.4489999996,40,2012-07-27,954208.4489999996,136
70.15,3.698,138.1735806,4.156,0,2136693.52,3,8,2012,31,4,954396.85,977950.28,1012273.8285714285,1068346.76,1068491.5775000006,40,2012-08-03,1068491.5775000006,136
70.09,3.772,138.1437742,4.156,0,2015812.86,10,8,2012,32,4,1068346.76,1033552.18,1025187.6114285713,1007906.43,1007604.1399999995,40,2012-08-10,1007604.1399999995,136
69.41,3.84,138.1857097,4.156,0,1938774.96,17,8,2012,33,4,1007906.43,988764.84,1021523.9328571429,969387.48,969163.0303000002,40,2012-08-17,969163.0303000002,136
63.91,3.874,138.2814516,4.156,0,1890636.94,24,8,2012,34,4,969387.48,1182901.56,1018755.7385714286,945318.47,945136.4318999999,40,2012-08-24,945136.4318999999,136
66.11,3.884,138.3771935,4.156,0,1974529.34,31,8,2012,35,4,945318.47,979848.71,984815.2971428571,987264.67,987359.6280000001,40,2012-08-31,987359.6280000001,136
65.06,3.921,138.4729355,4.156,0,2176496.8,7,9,2012,36,4,987264.67,968502.38,985874.72,1088248.4,1088319.1999999995,40,2012-09-07,1088319.1999999995,136
59.38,3.988,138.5673,4.156,0,1803419.64,14,9,2012,37,4,1088248.4,954396.85,1002981.2942857143,901709.82,902208.3926000008,40,2012-09-14,902208.3926000008,136
54.12,4.056,138.6534,4.156,0,1799536.8,21,9,2012,38,4,901709.82,1068346.76,995454.5757142857,899768.4,899738.9475000002,40,2012-09-21,899738.9475000002,136
50.98,4.018,138.7395,4.156,0,1839190.88,28,9,2012,39,4,899768.4,1007906.43,971371.9528571429,919595.44,919689.3007000013,40,2012-09-28,919689.3007000013,136
57.21,4.027,138.8256,4.145,0,2138224.0,5,10,2012,40,4,919595.44,969387.48,958756.0971428572,1069112.0,1068976.3759,40,2012-10-05,1068976.3759,136
47.35,4.029,138.9117,4.145,0,1965046.52,12,10,2012,41,4,1069112.0,945318.47,973002.4571428571,982523.26,982427.7777999996,40,2012-10-12,982427.7777999996,136
46.33,4.0,138.8336129,4.145,0,1836341.0,19,10,2012,42,4,982523.26,987264.67,978317.427142857,918170.5,918144.127300001,40,2012-10-19,918144.127300001,136
49.65,3.917,138.7281613,4.145,0,1842529.04,26,10,2012,43,4,918170.5,1088248.4,968446.8314285714,921264.52,921323.2575000004,40,2012-10-26,921323.2575000004,136
32.3,2.717,189.7195417,7.541,0,2030392.92,26,3,2010,12,4,1006597.69,1086533.18,1042902.6971428571,1015196.46,1015149.1970999996,41,2010-03-26,1015149.1970999996,136
41.31,2.725,189.7048215,7.363,0,2337652.78,2,4,2010,13,4,1015196.46,1075656.34,1032711.7371428572,1168826.39,1168690.4387000003,41,2010-04-02,1168690.4387000003,136
37.3,2.75,189.6901012,7.363,0,2164316.42,9,4,2010,14,4,1168826.39,1052034.74,1046021.7442857142,1082158.21,1082010.1325000005,41,2010-04-09,1082010.1325000005,136
46.79,2.765,189.6628845,7.363,0,2086777.58,16,4,2010,15,4,1082158.21,991941.73,1050325.097142857,1043388.79,1043274.7209999994,41,2010-04-16,1043274.7209999994,136
45.29,2.776,189.6190057,7.363,0,2134681.48,23,4,2010,16,4,1043388.79,1063557.49,1057674.677142857,1067340.74,1067485.6470999995,41,2010-04-23,1067485.6470999995,136
40.2,2.766,189.575127,7.363,0,2127920.22,30,4,2010,17,4,1067340.74,1023997.71,1058215.1414285714,1063960.11,1063540.6728999997,41,2010-04-30,1063540.6728999997,136
41.5,2.771,189.5312483,7.363,0,2351476.44,7,5,2010,18,4,1063960.11,1006597.69,1063924.0557142857,1175738.22,1175187.0622999994,41,2010-05-07,1175187.0622999994,136
40.23,2.788,189.4904116,7.363,0,2232878.04,14,5,2010,19,4,1175738.22,1015196.46,1088086.9885714285,1116439.02,1116246.8152000012,41,2010-05-14,1116246.8152000012,136
50.59,2.776,189.467827,7.363,0,2326468.66,21,5,2010,20,4,1116439.02,1168826.39,1102550.2114285715,1163234.33,1162838.1166999992,41,2010-05-21,1162838.1166999992,136
56.97,2.737,189.4452425,7.363,0,2493308.48,28,5,2010,21,4,1163234.33,1082158.21,1101751.3457142857,1246654.24,1245963.4508999994,41,2010-05-28,1245963.4508999994,136
60.13,2.7,189.422658,7.363,0,2610136.2,4,6,2010,22,4,1246654.24,1043388.79,1125250.7785714285,1305068.1,1304551.9366000008,41,2010-06-04,1304551.9366000008,136
63.36,2.684,189.4000734,7.363,0,2434398.78,11,6,2010,23,4,1305068.1,1067340.74,1162633.5371428572,1217199.39,1217077.2971999997,41,2010-06-11,1217077.2971999997,136
54.9,2.674,189.4185259,7.363,0,2405926.12,18,6,2010,24,4,1217199.39,1063960.11,1184041.9157142858,1202963.06,1203391.3224999993,41,2010-06-18,1203391.3224999993,136
66.0,2.715,189.4533931,7.363,0,2348419.04,25,6,2010,25,4,1202963.06,1175738.22,1203899.48,1174209.52,1174600.6190999993,41,2010-06-25,1174600.6190999993,136
69.39,2.728,189.4882603,7.335,0,2546559.58,2,7,2010,26,4,1174209.52,1116439.02,1203681.0942857142,1273279.79,1273098.0928999986,41,2010-07-02,1273098.0928999986,136
60.93,2.711,189.5231276,7.335,0,2352159.18,9,7,2010,27,4,1273279.79,1163234.33,1226086.9185714286,1176079.59,1176246.8587999996,41,2010-07-09,1176246.8587999996,136
69.06,2.699,189.6125456,7.335,0,2359576.76,16,7,2010,28,4,1176079.59,1246654.24,1227921.9557142858,1179788.38,1179896.0062000004,41,2010-07-16,1179896.0062000004,136
70.77,2.691,189.774698,7.335,0,2384427.74,23,7,2010,29,4,1179788.38,1305068.1,1218369.69,1192213.87,1192058.0959000005,41,2010-07-23,1192058.0959000005,136
70.07,2.69,189.9368504,7.335,0,2422273.26,30,7,2010,30,4,1192213.87,1217199.39,1202247.657142857,1211136.63,1210748.5232999993,41,2010-07-30,1210748.5232999993,136
69.21,2.69,190.0990028,7.335,0,2676265.44,6,8,2010,31,4,1211136.63,1202963.06,1201381.5485714285,1338132.72,1337977.4211999988,41,2010-08-06,1337977.4211999988,136
70.24,2.723,190.2611552,7.335,0,2571953.06,13,8,2010,32,4,1338132.72,1174209.52,1220691.5,1285976.53,1286091.0603999994,41,2010-08-13,1286091.0603999994,136
66.19,2.732,190.2948237,7.335,0,2707676.78,20,8,2010,33,4,1285976.53,1273279.79,1236658.2157142856,1353838.39,1353803.2532000027,41,2010-08-20,1353803.2532000027,136
70.59,2.731,190.3284922,7.335,0,2346263.26,27,8,2010,34,4,1353838.39,1176079.59,1248166.587142857,1173131.63,1173407.4872999997,41,2010-08-27,1173407.4872999997,136
64.13,2.773,190.3621607,7.335,0,2446711.0,3,9,2010,35,4,1173131.63,1179788.38,1247745.45,1223355.5,1223523.4267000004,41,2010-09-03,1223523.4267000004,136
63.3,2.78,190.3958293,7.335,0,2345344.54,10,9,2010,36,4,1223355.5,1192213.87,1253969.3242857142,1172672.27,1173036.6212999993,41,2010-09-10,1173036.6212999993,136
62.4,2.8,190.4688287,7.335,0,2222341.82,17,9,2010,37,4,1172672.27,1211136.63,1251177.667142857,1111170.91,1110825.5310999998,41,2010-09-17,1110825.5310999998,136
60.11,2.793,190.5713264,7.335,0,2221883.56,24,9,2010,38,4,1111170.91,1338132.72,1236896.8499999999,1110941.78,1110619.3269999998,41,2010-09-24,1110619.3269999998,136
62.67,2.759,190.6738241,7.508,0,2218432.7,1,10,2010,39,4,1110941.78,1285976.53,1204441.0014285713,1109216.35,1109077.8505,41,2010-10-01,1109077.8505,136
57.1,2.745,190.7763218,7.508,0,2324084.48,8,10,2010,40,4,1109216.35,1353838.39,1179189.5471428572,1162042.24,1161898.9489000002,41,2010-10-08,1161898.9489000002,136
49.91,2.762,190.8623087,7.508,0,2267826.66,15,10,2010,41,4,1162042.24,1173131.63,1151790.097142857,1133913.33,1134111.711,41,2010-10-15,1134111.711,136
